MAKE,MODEL_YR,VEHICLE_TYPE,DRIVE_TRAIN,BODY_FRAME,BLIND_SPOT_DETECTION,ARS,FRNT_COLLISION_WARNING,LANE_DEPARTURE_WARNING,CRASH_IMMINENT_BRAKE,DYNAMIC_BRAKE_SUPPORT,OVERALL_STARS,BACKUP_CAMERA
BMW,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Standard
BMW,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,MPV,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BMW,2016,MPV,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
BUICK,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
BUICK,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
BUICK,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
BUICK,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
BUICK,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
BUICK,2016,MPV,AWD,Uni-Body,Standard,Optional,Standard,Standard,Not Available,Not Available,5.0,Optional
BUICK,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Standard
BUICK,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Optional,Not Available,5.0,Standard
BUICK,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CADILLAC,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CADILLAC,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,4.0,Standard
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Optional
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Not Available,5.0,Optional
CHEVROLET,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Optional
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
CHEVROLET,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
CHEVROLET,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
CHEVROLET,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
CHEVROLET,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
CHEVROLET,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
CHEVROLET,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
CHEVROLET,2016,MPV,AWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Standard
CHEVROLET,2016,MPV,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Standard
CHRYSLER,2016,PC,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Optional
CHRYSLER,2016,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,4.0,Optional
CHRYSLER,2016,PC,RWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,4.0,Optional
CHRYSLER,2016,MPV,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
DODGE,2016,PC,RWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,5.0,Optional
DODGE,2016,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Optional
DODGE,2016,PC,RWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Optional
DODGE,2016,PC,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Optional
DODGE,2016,MPV,2WD,Uni-Body,Optional,Not Available,Optional,Not Available,Optional,Optional,4.0,Optional
DODGE,2016,MPV,4WD,Uni-Body,Optional,Not Available,Optional,Not Available,Optional,Optional,4.0,Optional
DODGE,2016,MPV,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
DODGE,2016,MPV,AWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
DODGE,2016,MPV,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FIAT,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,AWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Standard
FORD,2016,MPV,FWD,Uni-Body,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Standard
FORD,2016,MPV,4x2,Body-On-Frame,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,4x4,Body-On-Frame,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,4x2,Body-On-Frame,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,4x4,Body-On-Frame,Optional,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Optional,Optional,Not Available,Not Available,5.0,Optional
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,TRUCK,4x2,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,TRUCK,4x4,Body-On-Frame,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4.0,Optional
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,FWD,Uni-Body,Not Available,Not Available,Not Available,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,RWD,Uni-Body,Optional,Not Available,Optional,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,PC,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Not Available,Not Available,5.0,Standard
FORD,2016,VAN,FWD,Uni-Body,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5.0,Standard
FORD,2016,VAN,RWD,Uni-Body,Not Available,Optional,Not Available,Optional,Not Available,Not Available,4.0,Optional
FORD,2016,VAN,RWD,Uni-Body,Not Available,Optional,Not Available,Optional,Not Available,Not Available,3.0,Optional
GMC,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
GMC,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
GMC,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
GMC,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,5.0,Optional
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,TRUCK,4WD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,TRUCK,RWD,Frame-Based,Not Available,Optional,Optional,Optional,Not Available,Not Available,4.0,Optional
GMC,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,4.0,Standard
GMC,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,4WD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
GMC,2016,MPV,RWD,Frame-Based,Optional,Optional,Optional,Optional,Optional,Not Available,4.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,MPV,AWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,MPV,FWD,Uni-Body,Not Available,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,4.0,Standard
HONDA,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Standard
HONDA,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Not Available,Not Available,Not Available,5.0,Standard
HONDA,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Not Available,Not Available,Not Available,5.0,Standard
HONDA,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
HONDA,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Not Available
HONDA,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Not Available
HYUNDAI,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,4.0,Not Available
HYUNDAI,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Optional
HYUNDAI,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Optional
HYUNDAI,2016,PC,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HYUNDAI,2016,PC,RWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HYUNDAI,2016,MPV,AWD,Uni-Body,Optional,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Optional
HYUNDAI,2016,MPV,FWD,Uni-Body,Optional,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Optional
HYUNDAI,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Not Available,Optional,Optional,5.0,Standard
HYUNDAI,2016,PC,FWD,Uni-Body,Optional,Optional,Optional,Optional,Not Available,Not Available,5.0,Standard
HYUNDAI,2016,MPV,AWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HYUNDAI,2016,MPV,FWD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,5.0,Standard
HYUNDAI,2016,PC,FWD,Uni-Body,Not Available,Optional,Not Available,Not Available,Not Available,Not Available,5.0,Standard
INFINITI,2016,PC,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Standard
INFINITI,2016,PC,RWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Standard
INFINITI,2016,MPV,AWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Standard
INFINITI,2016,MPV,FWD,Uni-Body,Optional,Not Available,Optional,Optional,Optional,Optional,5.0,Standard
JEEP,2016,MPV,2WD,Uni-Body,Optional,Optional,Optional,Optional,Optional,Optional,4.0,Optional
